ID_Venda,ID_Cliente,ID_Produto,Data,Quantidade,Canal,Valor_Total
15891,136,26,2022-07-16,4,Online,10742.48
15892,464,40,2024-08-09,4,Loja Física,3680.2
15893,759,3,2022-05-30,1,Loja Física,1236.89
15894,248,9,2023-03-13,4,Loja Física,16807.56
15895,843,32,2022-01-19,3,Online,10811.97
15896,710,67,2023-09-24,4,Online,5829.44
15897,1,4,2022-07-24,2,Loja Física,340.94
15898,702,6,2022-04-04,3,Loja Física,9469.02
15899,381,73,2024-06-04,1,Online,255.54
15900,509,26,2022-02-22,4,Online,10742.48
15901,460,2,2023-01-25,4,Loja Física,13225.12
15902,505,66,2023-02-22,3,Online,8717.34
15903,806,85,2023-06-22,3,Loja Física,4511.85
15904,476,86,2022-11-10,1,Loja Física,4032.94
15905,557,3,2023-12-18,3,Loja Física,3710.67
15906,954,35,2023-10-11,1,Online,2328.35
15907,849,59,2022-08-25,4,Online,16827.84
15908,897,38,2022-08-16,1,Loja Física,1928.3
15909,32,33,2022-12-11,1,Loja Física,3006.48
15910,904,15,2023-03-13,1,Loja Física,2946.66
15911,118,75,2023-05-06,4,Loja Física,2057.48
15912,808,74,2022-03-04,2,Online,4348.68
15913,184,14,2023-06-07,2,Loja Física,5951.98
15914,191,66,2023-03-14,1,Online,2905.78
15915,747,45,2023-10-22,3,Loja Física,4346.73
15916,750,48,2022-02-22,2,Loja Física,6073.16
15917,728,44,2022-11-08,4,Online,13113.32
15918,74,37,2022-04-23,1,Online,3419.9
15919,623,29,2022-10-03,2,Online,9814.96
15920,103,99,2023-01-08,4,Online,17109.92
15921,871,84,2022-10-15,1,Online,3713.39
15922,586,85,2024-08-23,2,Online,3007.9
15923,420,34,2022-12-26,1,Loja Física,361.41
15924,473,59,2023-12-30,2,Online,8413.92
15925,764,43,2023-03-05,2,Loja Física,7031.94
15926,114,33,2022-09-10,3,Online,9019.44
15927,379,19,2022-11-24,2,Online,7132.5
15928,313,8,2024-07-05,3,Online,872.4
15929,330,31,2022-02-18,4,Loja Física,16166.52
15930,339,11,2022-07-06,2,Loja Física,5721.28
15931,238,8,2022-02-11,1,Online,290.8
15932,173,25,2022-01-01,3,Online,5326.02
15933,79,20,2022-02-23,2,Loja Física,4014.46
15934,464,38,2023-11-08,3,Online,5784.9
15935,898,7,2024-02-02,1,Loja Física,3835.28
15936,605,77,2022-11-26,1,Online,4416.77
15937,964,39,2022-08-06,1,Loja Física,4714.29
15938,501,74,2022-10-20,4,Loja Física,8697.36
15939,562,72,2023-04-29,4,Online,1419.0
15940,285,20,2022-10-14,1,Online,2007.23
15941,223,81,2024-07-19,4,Loja Física,17314.72
15942,593,11,2023-09-14,4,Online,11442.56
15943,266,16,2022-04-14,4,Online,19817.32
15944,667,42,2023-03-18,4,Online,13941.32
15945,373,96,2022-07-09,4,Online,1713.52
15946,233,90,2022-09-16,4,Loja Física,12603.56
15947,911,52,2024-08-29,1,Loja Física,3372.03
15948,828,37,2023-05-19,4,Loja Física,13679.6
15949,236,52,2023-01-08,4,Loja Física,13488.12
15950,671,9,2022-12-09,3,Loja Física,12605.67
15951,917,35,2022-11-08,3,Online,6985.05
15952,828,67,2022-04-25,4,Loja Física,5829.44
15953,763,95,2022-04-10,2,Loja Física,3485.74
15954,314,7,2023-11-17,2,Online,7670.56
15955,937,2,2022-01-14,4,Loja Física,13225.12
15956,942,25,2023-12-01,1,Online,1775.34
15957,813,76,2023-07-20,1,Loja Física,3073.55
15958,380,94,2024-02-28,3,Online,1217.19
15959,794,94,2024-06-01,1,Loja Física,405.73
15960,614,93,2022-05-14,1,Loja Física,4252.2
15961,563,41,2022-12-06,1,Loja Física,2551.76
15962,420,75,2023-01-05,4,Online,2057.48
15963,52,52,2024-01-30,4,Online,13488.12
15964,721,87,2024-04-09,2,Loja Física,9972.94
15965,819,81,2023-01-06,3,Loja Física,12986.04
15966,643,77,2024-01-31,2,Online,8833.54
15967,509,97,2024-03-08,1,Online,4879.18
15968,782,65,2023-08-27,1,Loja Física,853.09
15969,945,77,2023-06-26,2,Online,8833.54
15970,205,38,2023-09-12,2,Online,3856.6
15971,731,67,2023-01-16,4,Online,5829.44
15972,257,80,2022-09-01,4,Online,4540.16
15973,185,42,2023-10-28,3,Online,10455.99
15974,145,71,2022-10-10,4,Online,7356.52
15975,690,54,2022-08-04,1,Online,931.67
15976,994,67,2023-08-22,1,Online,1457.36
15977,14,78,2023-01-29,2,Loja Física,8852.56
15978,246,64,2022-03-31,3,Online,6207.75
15979,187,80,2024-06-27,4,Online,4540.16
15980,337,4,2022-04-19,3,Online,511.41
15981,259,31,2022-05-14,1,Online,4041.63
15982,866,13,2023-10-07,1,Loja Física,4335.72
15983,40,27,2024-01-31,4,Loja Física,4548.08
15984,601,59,2023-09-09,4,Loja Física,16827.84
15985,637,65,2022-05-04,4,Online,3412.36
15986,962,64,2022-02-12,2,Loja Física,4138.5
15987,418,25,2023-08-24,1,Loja Física,1775.34
15988,986,37,2024-09-18,2,Loja Física,6839.8
15989,351,75,2024-07-23,1,Online,514.37
15990,9,73,2024-06-24,4,Online,1022.16
15991,350,71,2023-11-02,1,Loja Física,1839.13
15992,84,14,2024-04-17,1,Loja Física,2975.99
15993,533,94,2022-07-15,3,Online,1217.19
15994,989,24,2022-07-17,1,Online,4652.78
15995,793,67,2023-12-23,1,Loja Física,1457.36
15996,358,48,2023-04-02,3,Online,9109.74
15997,378,91,2024-08-05,4,Loja Física,19478.28
15998,172,65,2022-04-12,3,Online,2559.27
15999,25,38,2022-03-18,4,Loja Física,7713.2
16000,393,90,2024-08-22,4,Loja Física,12603.56
16001,103,70,2023-07-14,4,Loja Física,12019.68
16002,702,59,2023-09-26,1,Loja Física,4206.96
16003,236,12,2022-12-18,3,Loja Física,9481.83
16004,410,54,2022-11-05,3,Loja Física,2795.01
16005,825,51,2024-01-13,3,Online,6991.02
16006,549,38,2023-05-01,3,Online,5784.9
16007,784,46,2024-02-19,2,Loja Física,1730.82
16008,805,99,2022-07-26,1,Online,4277.48
16009,332,10,2023-07-01,2,Online,6271.36
16010,664,9,2024-01-09,1,Online,4201.89
16011,794,87,2022-06-07,3,Loja Física,14959.41
16012,532,94,2022-02-14,2,Loja Física,811.46
16013,649,52,2022-05-11,4,Online,13488.12
16014,983,51,2022-07-16,3,Online,6991.02
16015,871,22,2023-03-05,3,Loja Física,9073.71
16016,29,73,2023-07-18,4,Loja Física,1022.16
16017,543,83,2023-12-30,3,Online,3190.8
16018,19,72,2022-09-16,1,Online,354.75
16019,148,68,2024-07-01,3,Online,13843.23
16020,471,5,2024-06-17,1,Online,3845.33
16021,491,83,2024-02-17,1,Online,1063.6
16022,283,82,2024-05-23,3,Online,13325.58
16023,862,29,2024-05-16,4,Online,19629.92
16024,853,83,2024-07-17,1,Online,1063.6
16025,812,6,2023-07-28,2,Online,6312.68
16026,675,69,2024-09-25,1,Loja Física,2957.63
16027,113,58,2022-12-22,4,Loja Física,14112.92
16028,455,43,2024-07-05,3,Loja Física,10547.91
16029,662,69,2023-01-10,4,Online,11830.52
16030,330,72,2023-04-05,4,Online,1419.0
16031,255,91,2023-10-07,3,Loja Física,14608.71
16032,599,37,2024-01-05,2,Online,6839.8
16033,399,58,2022-05-01,2,Online,7056.46
16034,862,37,2024-07-21,1,Loja Física,3419.9
16035,610,82,2023-03-23,1,Loja Física,4441.86
16036,909,26,2022-03-11,2,Loja Física,5371.24
16037,508,42,2023-05-10,3,Online,10455.99
16038,644,16,2023-03-06,4,Loja Física,19817.32
16039,466,22,2023-06-21,3,Loja Física,9073.71
16040,824,23,2024-08-11,4,Online,18592.36
16041,407,47,2024-09-02,4,Loja Física,12864.44
16042,609,67,2023-05-31,2,Online,2914.72
16043,98,3,2024-03-20,2,Online,2473.78
16044,290,12,2022-01-23,3,Online,9481.83
16045,868,23,2022-06-20,4,Online,18592.36
16046,739,11,2023-09-06,3,Online,8581.92
16047,657,52,2022-10-08,1,Loja Física,3372.03
16048,156,50,2023-12-15,2,Loja Física,7110.36
16049,782,57,2024-09-17,2,Online,6175.04
16050,162,64,2022-05-13,4,Online,8277.0
16051,624,46,2022-10-24,2,Loja Física,1730.82
16052,843,29,2022-02-16,3,Loja Física,14722.44
16053,697,70,2024-09-05,4,Online,12019.68
16054,717,46,2023-08-03,4,Loja Física,3461.64
16055,97,16,2022-03-04,1,Online,4954.33
16056,377,98,2024-03-24,3,Online,12309.51
16057,567,51,2024-09-22,4,Loja Física,9321.36
16058,450,11,2023-12-12,2,Online,5721.28
16059,994,11,2022-07-14,2,Online,5721.28
16060,117,63,2024-01-29,4,Loja Física,99745.20000000001
16061,605,53,2024-04-14,2,Loja Física,8406.2
16062,805,89,2023-02-12,4,Loja Física,17988.36
16063,964,58,2023-05-22,4,Online,14112.92
16064,716,19,2023-12-03,4,Loja Física,14265.0
16065,794,32,2023-06-30,2,Online,7207.98
16066,506,50,2024-06-10,2,Online,7110.36
16067,189,72,2023-06-10,3,Online,1064.25
16068,476,55,2024-09-21,1,Online,193.81
16069,323,76,2022-03-18,2,Loja Física,6147.1
16070,596,41,2022-06-19,4,Online,10207.04
16071,970,99,2023-03-25,2,Loja Física,8554.96
16072,180,70,2024-02-08,2,Loja Física,6009.84
16073,786,21,2023-06-06,4,Loja Física,4885.96
16074,181,26,2023-01-29,3,Loja Física,8056.86
16075,959,1,2023-07-30,4,Loja Física,6530.44
16076,693,81,2024-03-09,3,Loja Física,12986.04
16077,795,99,2023-02-04,2,Loja Física,8554.96
16078,287,27,2023-02-15,4,Loja Física,4548.08
16079,475,50,2023-09-14,2,Loja Física,7110.36
16080,618,66,2022-10-06,4,Online,11623.12
16081,641,65,2022-07-31,2,Loja Física,1706.18
16082,262,10,2022-07-08,2,Online,6271.36
16083,523,95,2022-01-04,2,Online,3485.74
16084,162,37,2022-06-13,4,Online,13679.6
16085,487,69,2023-08-09,3,Loja Física,8872.89
16086,980,41,2022-08-12,2,Loja Física,5103.52
16087,959,46,2023-08-30,4,Online,3461.64
16088,181,77,2023-12-15,4,Loja Física,17667.08
16089,725,45,2022-01-10,2,Online,2897.82
16090,469,88,2024-06-19,2,Loja Física,494.26
16091,786,27,2024-08-08,3,Loja Física,3411.06
16092,21,65,2024-03-20,2,Online,1706.18
16093,275,84,2023-06-10,3,Loja Física,11140.17
16094,260,8,2023-04-12,1,Loja Física,290.8
16095,333,67,2023-05-31,4,Online,5829.44
16096,466,49,2023-12-26,3,Online,2936.52
16097,116,96,2024-01-08,2,Loja Física,856.76
16098,413,89,2023-06-22,3,Loja Física,13491.27
16099,537,89,2022-09-23,2,Online,8994.18
16100,952,14,2022-11-07,3,Online,8927.97
16101,845,62,2024-05-22,4,Online,10904.32
16102,766,43,2022-08-14,3,Online,10547.91
16103,959,27,2022-10-31,1,Loja Física,1137.02
16104,923,96,2023-12-27,4,Online,1713.52
16105,956,27,2022-10-02,3,Online,3411.06
16106,723,68,2023-07-20,1,Online,4614.41
16107,817,75,2022-05-02,1,Loja Física,514.37
16108,833,48,2022-06-25,3,Online,9109.74
16109,934,67,2022-08-18,4,Loja Física,5829.44
16110,851,25,2022-02-16,3,Online,5326.02
16111,948,64,2023-07-01,4,Loja Física,8277.0
16112,257,24,2022-09-01,4,Online,18611.12
16113,168,9,2022-10-26,3,Loja Física,12605.67
16114,849,8,2022-02-10,1,Loja Física,290.8
16115,533,95,2023-10-17,4,Online,6971.48
16116,598,59,2022-06-01,2,Online,8413.92
16117,15,17,2024-08-22,2,Loja Física,7615.96
16118,50,43,2024-06-23,1,Online,3515.97
16119,999,95,2022-10-12,1,Online,1742.87
16120,304,68,2024-08-07,3,Loja Física,13843.23
16121,487,4,2022-05-17,4,Online,681.88
16122,416,8,2022-10-04,3,Online,872.4
16123,305,42,2024-06-13,2,Online,6970.66
16124,196,49,2024-03-20,2,Online,1957.68
16125,876,6,2022-02-22,4,Loja Física,12625.36
16126,813,73,2023-10-20,4,Loja Física,1022.16
16127,800,42,2022-09-12,2,Loja Física,6970.66
16128,388,72,2024-04-23,3,Loja Física,1064.25
16129,757,32,2022-08-04,4,Online,14415.96
16130,961,15,2023-07-02,3,Loja Física,8839.98
16131,865,82,2022-04-29,4,Online,17767.44
16132,455,87,2022-01-02,1,Online,4986.47
16133,713,69,2023-10-27,3,Loja Física,8872.89
16134,705,27,2022-12-22,2,Online,2274.04
16135,848,97,2023-10-10,1,Loja Física,4879.18
16136,658,66,2023-09-12,3,Online,8717.34
16137,310,59,2024-09-22,4,Online,16827.84
16138,127,28,2023-01-13,2,Loja Física,9957.18
16139,175,24,2022-11-29,4,Online,18611.12
16140,134,51,2022-03-27,3,Online,6991.02
16141,66,21,2024-08-27,1,Loja Física,1221.49
16142,393,31,2023-12-24,3,Loja Física,12124.89
16143,964,75,2024-06-24,2,Online,1028.74
16144,365,50,2023-07-17,1,Loja Física,3555.18
16145,279,92,2022-09-28,2,Online,4757.1
16146,758,40,2024-01-10,4,Loja Física,3680.2
16147,363,68,2022-05-17,1,Loja Física,4614.41
16148,749,16,2023-02-23,3,Online,14862.99
16149,171,76,2024-07-08,4,Loja Física,12294.2
16150,51,86,2023-09-19,4,Online,16131.76
16151,328,99,2022-10-29,3,Loja Física,12832.44
16152,871,63,2022-11-29,4,Online,9974.52
16153,665,56,2022-02-28,2,Online,7835.2
16154,592,80,2023-10-03,3,Loja Física,3405.12
16155,931,24,2024-04-15,4,Loja Física,18611.12
16156,145,99,2022-01-11,1,Online,4277.48
16157,274,28,2024-04-23,3,Loja Física,14935.77
16158,155,93,2022-12-31,3,Online,12756.6
16159,911,85,2022-08-13,4,Online,6015.8
16160,508,89,2024-01-19,3,Online,13491.27
16161,849,31,2024-09-15,3,Loja Física,12124.89
16162,363,15,2022-10-14,3,Loja Física,8839.98
16163,325,42,2022-06-30,3,Online,10455.99
16164,848,99,2022-09-20,3,Loja Física,12832.44
16165,655,50,2024-09-21,3,Loja Física,10665.54
16166,298,86,2022-01-17,2,Loja Física,8065.88
16167,494,5,2023-07-05,4,Online,15381.32
16168,546,48,2023-11-05,2,Online,6073.16
16169,304,13,2024-06-07,4,Loja Física,17342.88
16170,467,32,2024-03-07,3,Online,10811.97
16171,904,67,2024-08-19,4,Online,5829.44
16172,239,79,2024-03-10,2,Online,6658.64
16173,650,91,2023-08-21,4,Loja Física,19478.28
16174,766,91,2022-04-19,3,Online,14608.71
16175,517,30,2024-01-10,3,Online,9847.77
16176,884,6,2024-02-03,3,Loja Física,9469.02
16177,176,25,2023-12-06,2,Loja Física,3550.68
16178,885,28,2023-01-27,1,Online,4978.59
16179,410,62,2024-08-26,3,Loja Física,8178.24
16180,726,22,2023-11-01,3,Online,9073.71
16181,364,68,2022-09-21,4,Loja Física,18457.64
16182,23,15,2024-06-09,1,Online,2946.66
16183,318,26,2023-10-04,4,Loja Física,10742.48
16184,525,63,2023-10-12,2,Online,4987.26
16185,905,18,2023-09-11,1,Online,2267.24
16186,753,73,2023-07-19,3,Online,766.62
16187,276,63,2022-07-31,1,Online,2493.63
16188,604,62,2024-04-16,3,Loja Física,8178.24
16189,620,68,2023-03-29,2,Online,9228.82
16190,953,48,2022-08-14,4,Online,12146.32
16191,229,50,2022-11-29,2,Loja Física,7110.36
16192,664,63,2022-10-03,2,Loja Física,4987.26
16193,108,69,2022-07-28,3,Online,8872.89
16194,801,6,2023-08-19,4,Loja Física,12625.36
16195,916,58,2023-10-07,2,Online,7056.46
16196,956,51,2024-04-07,1,Loja Física,2330.34
16197,176,12,2024-05-28,2,Loja Física,6321.22
16198,320,95,2024-02-10,3,Online,5228.61
16199,286,47,2023-02-09,1,Online,3216.11
16200,876,9,2022-06-09,1,Online,4201.89
16201,329,7,2023-04-02,4,Online,15341.12
16202,877,29,2022-08-26,1,Online,4907.48
16203,753,78,2024-01-18,1,Loja Física,4426.28
16204,657,51,2024-01-14,3,Loja Física,6991.02
16205,356,84,2023-03-21,4,Loja Física,14853.56
16206,14,55,2023-01-13,2,Loja Física,387.62
16207,275,96,2022-06-01,1,Online,428.38
16208,71,59,2024-07-12,2,Loja Física,8413.92
16209,827,56,2023-05-06,2,Loja Física,7835.2
16210,195,22,2022-04-06,2,Loja Física,6049.14
16211,865,18,2023-05-23,4,Loja Física,9068.96
16212,812,58,2022-07-05,2,Online,7056.46
16213,928,40,2023-04-16,3,Online,2760.15
16214,879,89,2022-07-09,4,Loja Física,17988.36
16215,523,31,2024-04-15,4,Loja Física,16166.52
16216,106,56,2024-06-02,4,Loja Física,15670.4
16217,770,35,2022-06-30,4,Loja Física,9313.4
16218,986,26,2022-07-13,1,Online,2685.62
16219,893,68,2023-08-07,1,Loja Física,4614.41
16220,196,84,2023-05-18,2,Online,7426.78
16221,145,34,2024-08-23,1,Loja Física,361.41
16222,977,76,2024-01-17,4,Online,12294.2
16223,732,16,2022-07-04,2,Loja Física,9908.66
16224,350,42,2023-10-26,3,Online,10455.99
16225,424,5,2022-10-16,1,Online,3845.33
16226,471,61,2022-01-22,4,Online,19234.04
16227,686,44,2022-11-14,2,Loja Física,6556.66
16228,216,35,2022-06-16,1,Loja Física,2328.35
16229,93,91,2024-06-25,4,Online,19478.28
16230,260,1,2022-07-01,2,Online,3265.22
16231,934,98,2024-04-17,1,Loja Física,4103.17
16232,575,43,2023-02-08,3,Loja Física,10547.91
16233,541,32,2023-12-05,1,Online,3603.99
16234,787,63,2023-09-15,4,Loja Física,9974.52
16235,859,33,2022-07-12,4,Online,12025.92
16236,285,95,2022-03-13,3,Loja Física,5228.61
16237,484,77,2022-05-27,3,Loja Física,13250.31
16238,931,66,2022-03-15,2,Online,5811.56
16239,372,30,2023-03-13,2,Loja Física,6565.18
16240,70,10,2022-09-09,4,Loja Física,12542.72
16241,379,23,2023-04-11,1,Loja Física,4648.09
16242,279,97,2024-07-19,3,Online,14637.54
16243,743,39,2023-10-23,2,Online,9428.58
16244,302,45,2024-09-20,4,Loja Física,5795.64
16245,255,29,2023-02-17,4,Online,19629.92
16246,684,30,2022-04-13,4,Loja Física,13130.36
16247,944,34,2024-01-12,3,Online,1084.23
16248,692,52,2023-06-24,3,Online,10116.09
16249,264,81,2022-05-21,3,Loja Física,12986.04
16250,695,22,2024-01-15,1,Loja Física,3024.57
16251,834,5,2024-02-08,3,Loja Física,11535.99
16252,717,11,2024-04-07,4,Online,11442.56
16253,424,86,2022-01-13,3,Loja Física,12098.82
16254,761,32,2023-09-10,1,Loja Física,3603.99
16255,213,24,2022-04-13,1,Loja Física,4652.78
16256,671,11,2023-01-22,4,Online,11442.56
16257,944,11,2023-01-29,2,Online,5721.28
16258,100,17,2022-01-22,3,Online,11423.94
16259,829,32,2022-04-23,3,Loja Física,10811.97
16260,112,83,2024-04-26,1,Loja Física,1063.6
16261,308,27,2022-01-14,1,Online,1137.02
16262,678,32,2024-02-21,2,Loja Física,7207.98
16263,475,61,2024-04-30,1,Online,4808.51
16264,548,25,2023-10-22,1,Online,1775.34
16265,112,64,2024-08-15,1,Online,2069.25
16266,87,64,2022-02-14,1,Online,2069.25
16267,183,28,2022-05-16,2,Online,9957.18
16268,597,40,2022-09-12,3,Loja Física,2760.15
16269,781,91,2024-02-28,3,Loja Física,14608.71
16270,165,14,2022-03-27,3,Online,8927.97
16271,815,42,2022-10-02,3,Loja Física,10455.99
16272,90,39,2022-05-27,3,Online,14142.87
16273,1000,2,2024-08-19,4,Loja Física,13225.12
16274,455,81,2023-10-05,4,Online,17314.72
16275,238,1,2023-09-07,1,Loja Física,1632.61
16276,999,32,2022-01-14,4,Online,14415.96
16277,534,83,2024-03-22,3,Online,3190.8
16278,679,64,2024-09-16,1,Online,2069.25
16279,727,78,2022-01-10,3,Online,13278.84
16280,58,31,2024-09-07,3,Online,12124.89
16281,542,58,2024-03-21,1,Loja Física,3528.23
16282,914,82,2022-04-19,3,Online,13325.58
16283,618,78,2023-07-10,4,Loja Física,17705.12
16284,402,14,2024-01-24,1,Online,2975.99
16285,842,88,2024-04-17,2,Online,494.26
16286,679,69,2022-12-13,2,Loja Física,5915.26
16287,862,16,2024-05-23,2,Online,9908.66
16288,666,69,2023-12-26,3,Online,8872.89
16289,839,54,2022-03-29,3,Online,2795.01
16290,519,13,2022-07-27,3,Online,13007.16
16291,197,80,2022-05-23,3,Online,3405.12
16292,833,79,2023-05-07,1,Online,3329.32
16293,46,31,2024-02-17,2,Loja Física,8083.26
16294,530,69,2023-07-31,4,Online,11830.52
16295,397,21,2024-07-02,1,Loja Física,1221.49
16296,665,30,2023-03-31,2,Online,6565.18
16297,1000,23,2024-04-15,2,Online,9296.18
16298,776,38,2022-06-17,1,Loja Física,1928.3
16299,74,29,2022-11-11,1,Loja Física,4907.48
16300,416,77,2022-12-06,1,Online,4416.77
16301,657,32,2023-05-06,4,Loja Física,14415.96
16302,614,62,2022-06-08,2,Online,5452.16
16303,335,91,2022-09-07,4,Online,19478.28
16304,847,98,2022-02-27,4,Online,16412.68
16305,633,45,2023-07-11,4,Loja Física,5795.64
16306,688,49,2023-12-10,4,Loja Física,3915.36
16307,575,33,2022-10-01,4,Loja Física,12025.92
16308,296,4,2023-10-05,1,Loja Física,170.47
16309,84,18,2023-07-11,4,Online,9068.96
16310,15,70,2022-05-07,3,Loja Física,9014.76
16311,867,64,2022-01-22,1,Loja Física,2069.25
16312,134,28,2024-04-24,2,Loja Física,9957.18
16313,478,58,2022-02-15,2,Online,7056.46
16314,633,91,2022-04-16,1,Online,4869.57
16315,319,90,2023-07-12,4,Online,12603.56
16316,392,56,2022-10-31,1,Loja Física,3917.6
16317,479,20,2022-04-16,2,Online,4014.46
16318,640,77,2023-06-08,2,Online,8833.54
16319,368,92,2024-06-26,1,Online,2378.55
16320,367,34,2024-05-06,3,Loja Física,1084.23
16321,288,87,2023-03-02,3,Loja Física,14959.41
16322,813,10,2022-05-26,3,Online,9407.04
16323,378,94,2022-01-02,2,Online,811.46
16324,692,22,2024-07-23,3,Online,9073.71
16325,463,5,2022-08-18,3,Online,11535.99
16326,594,44,2022-01-25,1,Online,3278.33
16327,13,9,2022-08-21,4,Loja Física,16807.56
16328,536,43,2023-03-14,4,Online,14063.88
16329,168,4,2023-01-30,1,Online,170.47
16330,270,42,2022-05-31,4,Online,13941.32
16331,988,65,2022-12-28,3,Loja Física,2559.27
16332,971,98,2023-11-03,2,Loja Física,8206.34
16333,70,41,2022-10-21,3,Online,7655.28
16334,318,64,2022-08-20,1,Loja Física,2069.25
16335,376,55,2024-08-01,4,Loja Física,775.24
16336,89,90,2024-06-19,1,Loja Física,3150.89
16337,701,18,2023-12-02,1,Online,2267.24
16338,257,16,2023-01-29,3,Online,14862.99
16339,217,87,2023-12-05,4,Online,19945.88
16340,450,46,2024-06-24,2,Online,1730.82
16341,894,36,2024-01-03,3,Online,10219.35
16342,544,90,2024-04-22,1,Loja Física,3150.89
16343,141,66,2024-07-12,1,Loja Física,2905.78
16344,161,44,2022-04-26,4,Loja Física,13113.32
16345,32,5,2023-05-19,1,Online,3845.33
16346,824,29,2022-06-23,1,Loja Física,4907.48
16347,152,4,2022-04-23,3,Online,511.41
16348,859,99,2022-08-18,4,Online,17109.92
16349,260,86,2022-04-15,3,Loja Física,12098.82
16350,728,49,2024-09-06,2,Loja Física,1957.68
16351,279,72,2024-09-05,1,Online,354.75
16352,285,85,2022-10-16,3,Loja Física,4511.85
16353,610,8,2023-01-01,3,Loja Física,872.4
16354,917,52,2022-03-20,4,Loja Física,13488.12
16355,542,69,2023-09-23,1,Online,2957.63
16356,602,21,2022-12-08,3,Online,3664.47
16357,148,27,2022-05-02,1,Loja Física,1137.02
16358,656,38,2023-01-05,2,Loja Física,3856.6
16359,67,5,2024-08-03,1,Online,3845.33
16360,945,85,2024-08-04,1,Online,1503.95
16361,869,61,2024-07-30,3,Online,14425.53
16362,570,8,2022-03-28,4,Online,1163.2
16363,1000,86,2024-07-06,4,Loja Física,16131.76
16364,940,18,2022-02-14,4,Online,9068.96
16365,793,4,2023-09-12,2,Online,340.94
16366,279,4,2022-06-04,2,Loja Física,340.94
16367,748,37,2022-07-02,3,Loja Física,10259.7
16368,443,15,2023-03-15,4,Loja Física,11786.64
16369,897,38,2023-06-28,2,Online,3856.6
16370,865,27,2022-12-09,4,Online,4548.08
16371,399,85,2023-09-07,4,Loja Física,6015.8
16372,128,48,2022-07-05,2,Online,6073.16
16373,337,46,2023-11-27,4,Online,3461.64
16374,482,46,2023-03-12,1,Online,865.41
16375,721,48,2022-06-03,3,Loja Física,9109.74
16376,948,59,2024-07-03,2,Loja Física,8413.92
16377,186,4,2023-11-15,2,Online,340.94
16378,169,75,2023-12-05,4,Online,2057.48
16379,684,19,2022-11-05,2,Online,7132.5
16380,260,57,2023-10-02,1,Online,3087.52
16381,717,19,2024-04-17,4,Online,14265.0
16382,964,91,2022-10-21,1,Loja Física,4869.57
16383,647,42,2022-12-23,3,Loja Física,10455.99
16384,558,92,2024-06-15,3,Online,7135.65
16385,507,5,2022-04-17,1,Loja Física,3845.33
16386,521,48,2022-10-05,4,Online,12146.32
16387,471,25,2024-07-27,3,Online,5326.02
16388,161,67,2023-05-27,4,Online,5829.44
16389,289,26,2023-11-09,4,Loja Física,10742.48
16390,340,74,2023-01-13,3,Loja Física,6523.02
16391,900,88,2024-08-13,3,Loja Física,741.39
16392,833,62,2022-09-29,1,Loja Física,2726.08
16393,502,93,2024-04-10,4,Loja Física,17008.8
16394,106,7,2024-07-17,1,Loja Física,3835.28
16395,802,44,2023-12-30,2,Online,6556.66
16396,475,87,2024-03-28,2,Online,9972.94
16397,853,27,2022-03-20,2,Online,22740.4
16398,600,42,2024-03-18,2,Online,6970.66
16399,463,73,2022-01-03,3,Loja Física,766.62
16400,483,56,2024-06-01,3,Loja Física,11752.8
16401,704,3,2024-08-13,1,Online,1236.89
16402,153,13,2022-06-02,3,Loja Física,13007.16
16403,823,70,2024-03-07,3,Loja Física,9014.76
16404,649,59,2023-11-03,3,Loja Física,12620.88
16405,785,38,2022-05-31,2,Loja Física,3856.6
16406,149,85,2022-11-24,1,Loja Física,1503.95
16407,188,83,2022-06-01,4,Loja Física,4254.4
16408,653,89,2023-02-04,4,Online,17988.36
16409,131,68,2023-04-03,4,Loja Física,18457.64
16410,452,86,2024-01-09,2,Loja Física,8065.88
16411,516,69,2024-03-26,3,Online,8872.89
16412,491,1,2024-03-15,3,Online,4897.83
16413,476,50,2024-09-26,4,Online,14220.72
16414,263,81,2023-05-05,4,Online,17314.72
16415,538,73,2024-04-14,1,Online,255.54
16416,459,9,2022-03-10,2,Online,8403.78
16417,536,53,2022-04-26,3,Online,12609.3
16418,778,88,2023-08-15,4,Online,988.52
16419,741,10,2023-03-14,4,Online,12542.72
16420,781,84,2024-09-09,1,Loja Física,3713.39
16421,637,81,2024-01-15,3,Loja Física,12986.04
16422,684,77,2022-10-13,3,Online,13250.31
16423,746,29,2022-05-29,1,Online,4907.48
16424,295,36,2022-04-03,1,Online,3406.45
16425,915,87,2022-11-27,3,Loja Física,14959.41
16426,435,27,2022-05-11,1,Online,1137.02
16427,275,18,2022-07-06,4,Loja Física,9068.96
16428,588,18,2024-02-25,3,Loja Física,6801.72
16429,308,9,2023-01-30,2,Loja Física,8403.78
16430,726,67,2022-12-28,3,Loja Física,4372.08
16431,943,7,2022-11-23,1,Online,3835.28
16432,997,58,2023-05-22,2,Online,7056.46
16433,376,79,2023-03-11,4,Online,13317.28
16434,158,30,2023-05-08,4,Online,13130.36
16435,814,73,2023-12-12,4,Online,1022.16
16436,204,61,2024-09-23,1,Loja Física,4808.51
16437,989,91,2023-02-28,3,Loja Física,14608.71
16438,661,82,2023-09-09,1,Online,4441.86
16439,75,95,2024-03-23,3,Loja Física,5228.61
16440,380,17,2023-10-14,1,Loja Física,3807.98
